"","cell_clustering","CD11c","Tbet","Ly6C","CD62L","Gata3","CD49b","IgM","CD8a","Foxp3","CD5","CD38","CD45R","CD69","F4_80","CD11b_Mac1","CD25_IL2R","Ly6G","CD19","CD3e","ROR_gamma_t","CD206_MMR","CD44","CD4","CD117_ckit","I_A_I_E_MHC_class_II","FceR1a","proportion"
"354",354,0,0.16114528562061,0,0,0.215519116878754,0,0,0,0.971441353624785,0.912789401767225,0.587376523541011,0,0.567703169586033,0,0,0.209751440389925,0,0,0.834867054928515,0.330846529579747,0,0.525898512285162,0.778600645921004,0.121555888097339,0.0227350901139636,0.219794973034183,0.18
"355",355,0,0.0695211894884694,0,0,0.0908947205520779,0.101428894165579,0,0,0,0.748631205337654,0.0651934863460737,0,0,0,0,0,0,0,0.514577518034923,0.141460297202668,0,0.773295259615044,0.955663883709346,0.476727405831392,0.0838756212749735,0.0269906913749492,0.18
"356",356,0,0.00779841141548147,0,0.904094142500517,0.347898546099728,0,0,0,0.100429098183565,0.865942135884972,0,0,0,0,0,0,0,0,0.958848146613797,0.271163879267877,0,0.527429452193926,0.938020119294138,0.289491686419716,0.00168859356196434,0.0822472114652675,0.29
"357",357,0,0,0,0.75104549085239,0.0606827095961071,0,0,0,0,0.60645417557016,0,0,0,0,0,0,0,0,0.616594981871819,0.0608740598692191,0,0.394783697618547,0.890912604823327,0.309879835695967,0.257632486297445,0,0.21
"358",358,0,0.0513218463708548,0,0.780964666247539,0.0336533736647729,0,0,0,0.0651087301032621,0.808228239691516,0,0,0,0,0,0,0,0,0.336005327329301,0.0469295252813015,0,0.416456493330775,0.861389733144469,0.219232069461895,0.00072369878470444,0.0508569135506346,0.34
"359",359,0.950135504567779,0.021117002029791,0,0.784037064736072,0.0592764933151872,0,0,0,0.0283980338985753,0.759901013022195,0,0,0,0,0,0,0,0,0.589383552106905,0.0658235188305177,0,0.335698930934402,0.875350997333673,0.250139382291615,0.0485885789249219,0.0399939983644115,0.11
"360",360,0.742940944293029,0.214228415204677,0,0,0.248791696050814,0,0,0,0.461068689241931,0.907731220114014,0.310432313425718,0,0.225672987321693,0,0,0,0,0,0.540886855415602,0.184219492662183,0,0.651587952620927,0.849052427376637,0.228222883426392,0.0911902053184407,0.221173405632597,0.15
"361",361,0.410885430003886,0,0,0.156814161277326,0,0.18783890422629,0,0,0,0,0,0,0,0.435530212697864,0.928593261976041,0.00187876466290506,0.0944996929394662,0.00133499963589131,0,0.283654221619944,0,0.943489245026324,0.434155597432796,0.0740172745630684,0.273175094398935,0,0.24
"362",362,0.485169418811015,0,0,0.144712992821567,0,0,0,0,0,0,0,0.00356446222259614,0,0.344219011945116,0.905587269526254,0,0,0,0,0.141043208732388,0,0.807065117122864,0.233148666040103,0,0,0,0.41
"363",363,0,0,0.585928901890973,0.173175157336666,0,0,0,0,0,0,0,0,0,0,0.853073179979175,0,1,0,0,0,0,0.492319598260812,0.00655269807895884,0,0,0,0.14
"364",364,0,0.736638660727272,0.717318994241934,0.69735433895082,0.0648126732350195,1,0,0,0,0,0.015338804987393,0,0,0,0.657639404855399,0,0,0,0,0.116930303542888,0,0.339366620613229,0,0,0,0,0.04
"365",365,0,0.83640681162916,1,0.341554551241401,0.0481804373050764,0,0,0,0,0,0.679261359901336,0,0.871614309907503,0.0160985000315475,0,0,0,0,0,0.240236434564233,0,0.455120381062065,0.0173763317140248,0,0.620752310570642,0,0.21
"366",366,0,0.791761584263073,0.697388205842286,0.0123167129022948,0.435379366900856,0.258471701379468,0,0,0,0,0.579537703308471,0,0.604155111411918,0,0,0,0,0,0,0.246897124031455,0,0.777726336452442,0.244638666415102,0.308373582201578,0.0580346874436713,0,0.13
"367",367,0,0.161042983290686,0,0,0.55025018267241,0,0,0,0,0,0.722740767875333,0,0.995682127313781,0.106478543881376,0,0.23237611066926,0,0,0,1,0,0.720398154025746,0.182935904809378,1,0.103597668470005,0,0.2
"368",368,0,0,0,0,1,0.218214350664473,0,0,0,0,0.581273571925642,0,0.820434805353079,0,0,0.799835968851567,0,0,0,0.224224141949419,0,0.958154895511631,0.469967555114435,0.579431077779464,0.00660758642409523,0,0.32
"369",369,0,0,0,0,0.939152600980946,0.0371143931954421,0,0,0,0,0.213116530166876,0,0.667734400836104,0,0,0.456849497041198,0,0,0,0.133411542087268,0,0.832513240191581,0.299608183457158,0.206922000509859,0,0,0.25
"370",370,0,0,0,0,0.525112953613965,0.0646372042225054,0,0,0,0,0.596992294061735,0,0.734995724807391,0,0,0.322954703424289,0,0,0,0.173946301312273,0,0.823339148524038,0.282587711537063,0.218934795048929,0,0,0.35
"371",371,0,0.0278701917012255,0,0,0.417586042416913,0,0,0,0,0,0.631995873674542,0,1,0.155076210419305,0,0.93839145416309,0,0,0,1,0,0.764331339096695,1,1,0.18410229642527,0,0.1
"372",372,0,0.110755398052783,0,0,0.197059624301514,0,0,0,0.213760017832852,0.854112750327253,0.745445719381289,0,0.68747118704294,0,0,0,0,0,0.786837710892136,0.116685428107741,0,0.672322171690193,0.893617742337681,0.3241397619759,0.128048361705542,0.139878401706169,0.15
"373",373,0,0.17873753355141,0,0,0.775507991008266,0,0,0,1,0.910284022070569,0.642078703992049,0,0.639648230120271,0,0,0.240791716277066,0,0,0.652473610127532,0.100004774780335,0,0.570908517864719,0.745097122870899,0.10977422699216,0.0138519511739308,0.220760066459498,0.18
"374",374,0,0.608447827041762,0,0,0.603695990386711,0,0,0,0.450844982394888,1,0.121878210184074,0,0.0697291709761884,0,0,0,0,0,0.630425371448975,0.302045941227846,0,0.773284765655859,0.969127275259681,0.396336214169213,0.0734499956515881,0.423948850652787,0.17
"375",375,0,0.512607927535868,0.000594957027449201,0,0.0814446432756246,0.0413168988219146,0,0,0.545473735050338,1,0.0993411559000743,0,0,0,0,0,0,0,0.357083809140914,0.252494870142169,0,0.785232183515196,0.949373590078667,0.343899307647363,0.00813321480799433,0.418734143557655,0.17
"376",376,0,0.157437565617951,0,0.619038272411738,0.436865678671556,0.251501086053542,0,0,0.972978792368396,0.923149012616429,0.0312597350973397,0,0,0,0,0,0,0,0.583153435535452,0.185271168202451,0,0.672592650199403,0.871393099878879,0.235391029355326,0.0957994950817265,0.205969254835835,0.09
"377",377,0,0.0328367623906278,0,0.789877818987901,0.252714156159447,0,0,0,1,0.825304597803207,0,0,0,0,0,0.275848029799503,0,0,0.564192634421789,0.0622173735416372,0,0.380336899413195,0.757437409247928,0.0919941830508403,0.00459734546413177,0.0456303548903958,0.18
"378",378,0,0.103660318748645,0,0.874537810141865,0.0442406336070553,0,0,0,0.0951048390789004,0.841540040484177,0,0,0,0,0,0,0,0,0.613751805108355,0.123232871307697,0,0.465771769316482,0.933236513421987,0.384199450613336,0.252187320346931,0.114739846664317,0.25
"379",379,0,0.00917609899192297,0,0.731551866947015,0.109812854796076,0,0,0,0.0248635834901492,0.787881996189329,0,0,0,0,0,0,0,0,0.650734544361585,0.0699377884230656,0,0.136268158603465,0.851216300810536,0.196676066979773,0.269531147528376,0.0342403686750233,0.23
"380",380,0.51912873828258,0.0163477451270611,0,0.785142399915756,0.0673346032786188,0,0,0,0.0246646615260039,0.766494272668695,0,0,0,0,0,0,0,0,0.598846206530854,0.0571238150202087,0,0.312741797294899,0.87607200424112,0.256625353947169,0.021455024359712,0.027700223308413,0.2
"381",381,0.523272731716674,0,0,0.236027347648606,0,0.190985227955284,0,0,0,0,0,0.0241483097528527,0,0.608818734536534,1,0.0940799619547409,0.311647280006186,0.0202236863995257,0,0.291092946752379,0,0.98312336787788,0.482006484060392,0.0994305805495985,0,0,0.44
"382",382,0.0608165384236663,0,0,0.200184528718493,0,0.246486451195849,0,0,0,0,0,0,0,0.487481316130868,0.92294529969656,0,0.945461745476743,0,0,0.262912551083113,0,0.950589183506697,0.440502280049427,0.06554262168209,0,0,0.53
"383",383,0.140448535030988,0,0,0.0384237313305492,0,0.0181294171792575,0,0,0,0,0,0,0,0.138547805604984,0.747367654390382,0,0,0,0,0.112473560500808,0,0.739231003134757,0.169567671227216,0,0,0,0.35
"384",384,0.118019465516237,0.0986273525822903,0.778035646866008,0.132015665662623,0,0,0,0,0,0,0.312938641000543,0,0,0,0.752307433906516,0,0,0,0,0.130551402592975,0,0.634405903580173,0.141003332616099,0.00775555429186922,0.794338753239404,0.103630102684827,0.1
"385",385,0,0.660025128729235,1,0.244586652928332,0.0549767079844855,0,0,0,0,0,0.757420495231889,0,0.813490442780001,0,0,0,0,0.060210675263308,0,0.28330077623426,0,0.794912606662061,0.259352723571002,0.0365565608976936,0.752213019239844,0.0671043000294141,0.2
"386",386,0,0.0254519250834784,0,0,0.434340552950052,0,0,0,0,0,0.628608179711781,0,0.89495562477683,0.0541295899013819,0,0.38593576000354,0,0,0,0.940974429626906,0,0.780672991227261,0.287106410954357,0.874189398703617,0.627847080272554,0.0277672322362633,0.08
"387",387,0,0,0,0,0.347893372932716,0,0,0,0,0,0.563889887955965,0,0.899411616009496,0.046840813916183,0,0.76506743593681,0,0,0,0.981523169587118,0,0.77540199593337,1,1,0.64210372790148,0.100218143024793,0.06
"388",388,0,0,0,0,1,0.23865904539156,0,0,0,0,0.621909671498312,0,0.69336992266335,0,0,0.634170502179405,0,0,0,0.227910904308138,0,0.872990704590061,0.353389114226368,0.325953250803282,0.299134378354248,0,0.2
"389",389,0,0,0,0,1,0.095481471449711,0,0,0,0,0.730239252516996,0,0.702100938335597,0,0,0.740542552183861,0,0,0,0.189943093752323,0,0.842376837025425,0.29722257229634,0.133377323022992,0,0,0.34
"390",390,0,0,0,0,1,0.0822035017676969,0,0,0,0,0.594603467449877,0,0.330261314227405,0,0,0.430967178565269,0,0,0,0.1324947537817,0,0.690032847674435,0.102582049343127,0.0686617713537956,0.00464215061000235,0,0.29
"391",391,0,0.379868128422135,0,0,0.593260463684579,0,0,0,0,0.561917003963229,0.43826453228414,0,0.602642780323055,0,0,0,0,0,0.244756734500363,0.614792976195146,0,0.809534245400054,0.283252841542942,0.00358089910684222,0.0222771289667402,0,0.13
"392",392,0,0.297898804434353,0,0,0.841569132505762,0,0,0,1,0.971204895777835,0.758192278154253,0,0.810941326744459,0,0,0.695594049538616,0,0,0.919106844189559,0.211247596958672,0,0.763694937878205,0.867889352604891,0.283837919621795,0.119878080355492,0.337316838642388,0.17
"393",393,0,0.439115988614959,0.0192881370370274,0,0.16711801297725,0,0,0,0.95199391087886,1,0.767988736833647,0,0.777127177990689,0,0,0.530835351503096,0,0,0.872880834856067,0.405198944811331,0,0.736999272905861,0.914137109299563,0.315528146737747,0.16646315067439,0.461841383241235,0.18
"394",394,0,0.216513029069978,0.00650612039550187,0,0.406738945377998,0.0839421917885186,0,0,0.798802280276782,0.935105280541122,0.457449852871557,0,0.146507374999434,0,0.00385423020296813,0,0,0,0.591147240027918,0.249143916126107,0,0.679705367418119,0.858664124342933,0.242163421745414,0.46784680716917,0.314715885348304,0.1
"395",395,0,0.0785557207897801,0,0,0.611875364539212,0.125942831503737,0,0,0.0161870948024743,0.804797725250417,0.127127323114148,0,0,0,0,0,0,0,0.784054401058075,0.214397908184117,0,0.757046945228944,0.953946291971576,0.412959647615684,0.0655778136603652,0.0546089016905972,0.18
"396",396,0,0.162379752666644,0,0,0.625958559897071,0,0,0,1,0.937579902293032,0.346730330469362,0,0.00890473571659083,0,0,0,0,0,0.749683543567186,0.23912762893182,0,0.708240852796711,0.842704945554675,0.195000095965371,0.0488836820612659,0.218338466350452,0.21
"397",397,0,0,0,0.79170768650836,0.398273724168092,0,0,0,0,0.660669531800087,0,0,0,0,0,0,0,0,0.851117511022058,0.0578931706507569,0,0.42209427239217,0.880420994112881,0.263062145459019,0,0,0.33
"398",398,0,0.0437145502652213,0,0.84618516690883,0.392412705802069,0,0,0,0.135197348367135,0.877591028112388,0,0,0,0,0,0,0,0,0.810913078069479,0.0878746432142075,0,0.325325682880165,0.862861842076243,0.160245789582785,0,0.13335093905969,0.36
"399",399,0,0,0,0.819316745892627,0.375467536401261,0,0,0,0.0498695038078282,0.821257361480504,0,0,0,0,0,0,0,0,0.877062343268984,0.180754924023984,0,0.403489134970416,0.893390061145899,0.245792553220112,0.256010835208871,0.0456356067511878,0.23
"400",400,0,0.014171637608261,0,0.7097184254763,0.109642729596106,0,0.0475572326759678,0,0.0295524138950859,0.744470132006915,0.34603240896715,0.00885483103666205,0,0,0.0297360701582378,0,0,0.221076350955888,0.570911453140803,0.142562393452302,0,0.436009481961733,0.841552285842078,0.254886026310218,0.664808840025402,0.212848299463714,0.05
