"","cell_clustering","CD117_ckit","CD11b","CD11c","CD19","CD206_MMR","CD25_IL2R","CD38","CD3e","CD4","CD44","CD45R","CD49b","CD5","CD62L_L_selectin","CD69","CD8a","F4_80","FceR1a","Foxp3","Gata3","IA_IE_MHC_class_II","IgM","Ly6C","Ly6G","ROR_gamma_t","Tbet","proportion"
"260",260,0,0,0,1.91077273655508,0,0,0.146716014570146,0,0,0.351557862608527,0.287458730204078,0,0,1.9677639060798,0,0,0,0,0,0,1.11558251478454,1.84432701950063,0,0,0,0,0.09
"261",261,0,0,0,2.56532399908081,0,0,2.45805113581979,0,0,1.4652363014524,0.392128804734278,0,0,2.54645520596599,0,0,0,0.278800563194173,0,0,5.33560848290588,2.82585262271792,0,0,0,0,0.23
"262",262,0.138494985403534,0,0,2.74814717285657,0,0,2.68724476561197,0,0.134559875177443,2.05949828553058,1.3098391949078,0,0,2.94036844026853,0,0,0,0.557608367349702,0,0,5.67432442243472,2.5207433776669,0,0,0,0,0.2
"263",263,0.127940790492694,0,0,2.90241335074456,0,0,2.73642004565888,0,0.584435304322455,3.14702713267508,0.692623035055038,0,0,2.19268952923343,0,0,0,0.431445052460795,0,0,5.5094988176633,2.90629234309208,0,0,0,0,0.11
"264",264,0.0137531012878941,0,0,2.287545129722,0,0,2.34583994368165,0,0,1.61081809993235,0.34692701846005,0,0,1.3066578004416,0,0,0,0.270376573137012,0,0,5.34997885656589,2.35400507270295,0,0,0,0,0.33
"265",265,0.0610787710147348,0,0,2.75749081771513,0,0,2.61257800788087,0,0.354153319579003,2.78944998712568,0.587307054427017,0,0,0.287245827560554,0,0,0,0.352797858366068,0,0,5.33642264399778,3.14888286940169,0,0,0,0,0.13
"266",266,0,0,0,2.21611875460207,0,0,1.88968808411242,0,0,2.06607280876704,1.23020842619739,0,0,0.10915282469016,0,0,0,0.0972784650581842,0,0,4.90477177827484,2.22649085278246,0,0,0,0,0.22
"267",267,0,0,0,2.10753710470738,0,0,0.821606950271955,0,0,1.33071602696687,1.0791790762251,0,0,0.175913079659735,0,0,0,0.010345012203662,0,0,4.50899524512366,2.35742408774119,0,0,0,0,0.22
"268",268,0,0,0,2.00085892576165,0,0,1.58913361249622,0,0,1.4061227924743,0.185754018205784,0,0,0.135539164291916,0,0,0,0,0,0,3.88468237273552,1.71178959360195,0,0,0,0,0.28
"269",269,0,0,0,1.94823100207023,0,0,0.77737469586041,0,0,1.34923453772029,1.06933512071243,0,0,0,0,0,0,0.0910855375810119,0,0,4.7552963514503,0.136263120217868,0,0,0,0,0.22
"270",270,0,0,0,0.947175690279243,0,0,0.224002393285182,0,0,1.24423989482397,0.0409325132920741,0,0,0,0,0,0,0,0,0,3.03096922768979,1.40419744161181,0,0,0,0,0.2
"271",271,0,0,0,1.20331071891195,0,0,0.171248915394269,0,0,0,0.000413691310501405,0,0,0,0,0,0,0,0,0,3.62793588514222,1.1487417388414,0,0,0,0,0.46
"272",272,0,0,0,0.297465147938917,0,0,0.310784041145958,0,0,0,0,0,0,0,0,0,0,0,0,0,4.13225368436862,1.1509550845367,0,0,0,0,0.39
"273",273,0,0,0,0.302781263475757,0,0,0.933920880523563,0,0,0.0324091201778887,0.00582769008428213,0,0,0,0,0,0,0.0620654431189544,0,0,4.62804577543868,0.00594254997092045,0,0,0,0,0.47
"274",274,0,0,0,0.369073639926509,0,0,1.61155040379638,0,0,0.00152670774896448,0,0,0,0,0,0,0,0,0,0,4.30315522004791,0,0,0,0,0,0.41
"275",275,0,0,0,1.1088844984113,0,0,1.09961591391445,0,0,0,0,0,0,0,0,0,0,0,0,0,4.02813956747178,0.0451655356558795,0,0,0,0,0.58
"276",276,0,0,0,1.93674631136195,0,0,1.79563509844229,0,0,0.0350481694783817,0.103508127222246,0,0,0.0876448287017949,0,0,0,0,0,0,4.26608454394558,0.250404770687699,0,0,0,0,0.33
"277",277,0,0,0,1.7858327692038,0,0,0.286109556610747,0,0,0.0107604892906125,0.049371602942095,0,0,0,0,0,0,0,0,0,3.94140021886267,0.143489731556348,0,0,0,0,0.34
"278",278,0,0,0,1.84892303573698,0,0,0.197316071582457,0,0,0,0.0775754014007516,0,0,0,0,0,0,0,0,0,3.49147396690327,2.01383628875886,0,0,0,0,0.3
"279",279,0,0,0,1.08372946781875,0,0,0.149184510481561,0,0,0.1267239216623,0.0860490503066552,0,0,1.54219629924606,0,0,0,0,0,0,2.65126485253364,1.68371122610949,0,0,0,0,0.21
"280",280,0,0,0,1.76272409410937,0,0,0.216695915860647,0,0,0.189435713302573,0.187038852776802,0,0,1.90900880252942,0,0,0,0,0,0,2.39579149653341,0.41142904081415,0,0,0,0,0.18
"281",281,0.225394525311301,0,0,2.70743909060968,0,0,2.78213109973525,0,0.27175820686265,2.31220115848539,1.11689650174437,0,0,2.78861465232063,0,0,0,0.631210928087959,0,0,5.79690516013937,0.79617705218084,0,0,0,0,0.16
"282",282,0,0,0,2.35759350648059,0,0,2.17365559256644,0,0.0525161951970086,2.20922820717625,0.426092047414777,0,0,2.60123090502125,0,0,0,0.134836898094756,0,0,5.08912691255536,1.80679191547579,0,0,0,0,0.24
"283",283,0.252231302730407,0,0,2.2931017423007,0,0,2.59398951767753,0,0.0474733439718076,1.47870596096469,0.574724597718005,0,0,2.06859171770916,0,0,0,1.00074775062417,0,0,5.77512091568584,1.66574550005845,0,0,0,0,0.24
"284",284,0,0,0,2.50958173659338,0,0,1.88157172190461,0,0,1.44609399312939,1.19190943081176,0,0,2.61155353847242,0,0,0,0.074768957102818,0,0,4.80366569836688,2.71630059051618,0,0,0,0,0.21
"285",285,0,0,0,1.94088514090246,0,0,1.66153865907154,0,0,1.18637696789495,0.213585226172342,0,0,1.33965429786588,0,0,0,0.0080627119187505,0,0,4.55342354908488,2.51921985677397,0,0,0,0,0.33
"286",286,0,0,0,2.26753462534049,0,0,1.72061246647641,0,0,1.37181890101929,1.16271164666364,0,0,1.42164989307033,0,0,0,0.0517963814625488,0,0,4.70623729479948,2.01944800175559,0,0,0,0,0.32
"287",287,0,0,0,2.34844745809757,0,0,1.70493293525142,0,0,2.01983039867888,0.374473523801226,0,0,0.153516323821943,0,0,0,0,0,0,4.31926854581258,3.01050534594385,0,0,0,0,0.19
"288",288,0,0,0,2.0276104248662,0,0,0.679633754169816,0,0,1.56905434859476,0.401666762969707,0,0,0.368462206475341,0,0,0,0,0,0,2.79039682167573,2.42483373726044,0,0,0,0,0.14
"289",289,0,0,0,1.80596291463366,0,0,0.479229402537192,0,0,1.13276200186496,0.126162020385172,0,0,0,0,0,0,0,0,0,4.04602608611913,2.38760322064553,0,0,0,0,0.24
"290",290,0,0,0,0.663752121664156,0,0,0.179457069806807,0,0,0,0.0504162923069441,0,0,0,0,0,0,0,0,0,3.32031903469707,2.07533944186126,0,0,0,0,0.26
"291",291,0,0,0,1.08102977861178,0,0,0.326789730401708,0,0,0.0512541329217838,0.197250856748272,0,0,0,0,0,0,0,0,0,4.28848914351822,2.03251257263925,0,0,0,0,0.31
"292",292,0,0,0,0.893627742669849,0,0,0.428412062583038,0,0,0.0770787560793439,0.091629880702994,0,0,1.3148785862079,0,0,0,0,0,0,4.11258321926378,1.43175312487821,0,0,0,0,0.34
"293",293,0,0,0,1.0957754399639,0,0,0.862313048873314,0,0,0,0.0671783197886117,0,0,0.0148059203809731,0,0,0,0.0472273661728081,0,0,4.6033734890537,1.04922398629324,0,0,0,0,0.44
"294",294,0.0048980980822516,0,0,0.477923836744919,0,0,2.02429501378562,0,0,0.196227647751167,0.22516220553879,0,0,0,0,0,0,0.290480239378863,0,0,5.22799970688582,0.116441464627146,0,0,0,0,0.31
"295",295,0,0,0,1.33216877689995,0,0,1.43172786523012,0,0,0.346013455107827,0.154374744197925,1.16978687689163,0,0.0985251486964875,0,0,0,0.043720443340687,0,0,4.60868500602493,0.452765714259469,0,0,0,0,0.35
"296",296,0,0,0,1.82462811035441,0,0,1.01482532481847,0,0,0.129550241166512,0.0963969658940839,0,0,0.000633455374700443,0,0,0,0.0285021887823468,0,0,4.68821297929411,0.100084578479686,0,0,0,0,0.38
"297",297,0,0,0,1.85066365475906,0,0,1.71800334072592,0,0,1.44251510584575,0.394869050965537,1.29704564598634,0,0.333996766653923,0,0,0,0.139730111243066,0,0,4.82729349329677,1.63907269478073,0,0,0,0,0.22
"298",298,0,0,0,0.683783397105709,0,0,0.414141985005707,0,0,0.0904804913606016,0.949254219862392,0,0,0,0,0,0,0,0,0,4.00987205774224,0.363126996605455,0,0,0,0,0.25
"299",299,0,0,0,1.26683468132758,0,0,1.24355947116723,0,0,0.111219318739618,0.044330851476669,0,0,1.25074712776997,0,0,0,0,0,0,3.72755086516013,0.252401950628293,0,0,0,0,0.36
"300",300,0,0,0,0.566421566254318,0,0,0.0572355348106104,0,0,0.00470553259772,0,0,0,1.24857242949984,0,0,0,0,0,0,2.64449303766378,0.261421062446079,0,0,0,0,0.21
"301",301,0.0658288846333572,0,0,2.45447837855699,0,0,2.35370811708436,0,0.302212806421362,2.6821184059809,0.412922545619064,0,0,1.79873561015791,0,0,0,0.322492921778679,0,0,5.3334153213708,0.130815407419273,0,0,0,0,0.19
"302",302,0.0528985939469147,0,0,2.44566371627217,0,0,2.39931247643209,0,0.193455140068402,2.466413592148,1.19683100382644,0,0,1.63091267629755,0,0,0,0.308026150795259,0,0,5.40785289455122,1.62513234751967,0,0,0,0,0.22
"303",303,0,0,0,2.00127452300163,0,0,1.78627363628635,0,0.00331091778548857,2.08821785661804,0.31325243058052,0,0,1.47991454899446,0,0,0,0.131339444031092,0,0,4.9252571979125,1.4133825479566,0,0,0,0,0.31
"304",304,0,0,0,1.47389087462089,0,0,2.10128323727265,0,0,1.50375529060556,1.02908809845066,0,0,2.05661571129242,0,0,0,0.272628193406937,0,0,5.24113122337211,2.11774082760875,0,0,0,0,0.23
"305",305,0,0,0,2.42330736103912,0,0,1.88368437799,0,0.0314909293286776,2.30848884001383,0.619402638325885,0,0,1.79612805172158,0,0,0,0.0678592046024853,0,0,4.73217526951262,2.74304931670027,0,0,0,0,0.22
"306",306,0,0,0,1.66908218926235,0,0,0.571005582688247,0,0,1.35328489520087,0.272927447540203,0,0,1.46292643018982,0,0,0,0,0,0,4.35326982940287,1.75775302899654,0,0,0,0,0.3
"307",307,0,0,0,2.23903477447406,0,0,0.933920811056133,0,0,1.59732230597217,0.599101554490543,0,0,1.94510653246711,0,0,0,0,0,0,3.64952094095425,2.61887575894199,0,0,0,0,0.16
"308",308,0,0,0,1.76507138054339,0,0,0.246141917915959,0,0,0.166279115076943,0.287732319255958,0,0,0.181650622009094,0,0,0,0,0,0,2.45522089392697,2.71216084849277,0,0,0,0,0.16
"309",309,0,0,0,1.69670973455434,0,0,0.124076518814386,0,0,0.497075363798011,0.196023103080804,0,0,0.228647288216563,0,0,0,0,0,0,0.765064188960866,2.4110759595351,0,0,0,0,0.09
"310",310,0,0,0,1.61316904312398,0,0,1.25183171084444,0,0,0.167176481044914,0.18606659739852,0,0,0.113567070850598,0,0,0,0,0,0,3.08664832331896,1.59763759789391,0,0,0,0,0.23
"311",311,0,0,0,0.951836433668446,0,0,1.24839708973986,0,0,1.29750267055941,0.219414259635587,0,0,0.0347459864665035,0,0,0,0,0,0,3.93623393960716,2.2170116693429,0,0,0,0,0.21
"312",312,0,0,0,0.532192559511569,0,0,1.43427363736648,0,0,0.101844991617139,0.132909026104107,0,0,0,0,0,0,0.0140881497439685,0,0,4.56765343752441,2.06712392100867,0,0,0,0,0.28
"313",313,0,0,0,0.339117145654063,0,0,1.44837529758997,0,0,0,0.0422916305400073,0,0,0,0,0,0,0.0284619898277865,0,0,4.60799181008334,1.03380495794379,0,0,0,0,0.35
"314",314,0,0,0,1.29298276588047,0,0,1.77919484268972,0,0,0,0.0604312473816434,0,0,0,0,0,0,0.018984436547348,0,0,4.6300878637191,1.21701386831531,0,0,0,0,0.46
"315",315,0,0,0,1.16159477628522,0,0,1.57580482494851,0,0,0,0.0160444632682498,0,0,0,0,0,0,0.0278546015438543,0,0,4.77646696273307,0.0526238711779641,0,0,0,0,0.47
"316",316,0,0,0,1.3600309424349,0,0,1.47474940978954,0,0,0.330269031719752,0.241740223962002,0,0,0.0860278885841409,0,0,0,1.00394079170128,0,0,5.09217788055971,0.293013059926954,0,0,0,0,0.24
"317",317,0,0,0,1.97578739597496,0,0,1.4341780698301,0,0,0.110485355229166,0.198849107531466,0,0,0,0,0,0,0.0893092364212911,0,0,4.86945558170263,1.09619741029388,0,0,0,0,0.39
"318",318,0,0,0,1.42204779698864,0,0,0.683285668694047,0,0,0.0856710876026729,0.153237324342128,0,0,1.29168577651648,0,0,0,0.0373531287681949,0,0,4.58795403924452,0.173493164397333,0,0,0,0,0.39
"319",319,0,0,0,0.572205104190254,0,0,0.314108677774744,0,0,0,0,0,0,1.13285201326748,0,0,0,0,0,0,3.90129114392927,0.137084111777635,0,0,0,0,0.34
"320",320,0,0,0,1.70567906465763,0,0,0.190735596320113,0,0,0.004381213849543,0.120084373372326,0,0,1.26008272975015,0,0,0,0,0,0,3.68246171378964,0.690654245114594,0,0,0,0,0.34
"321",321,0,0,0,2.0821982407713,0,0,1.5056262883386,0,0.0117160724433051,2.27035588591567,0.279429528415555,0,0,1.65165228392891,0,0,0,0,0,0,4.42843920706339,0.157436617200287,0,0,0,0,0.22
"322",322,0,0,0,2.2578350528965,0,0,1.95979560127175,0,0,1.68928241656528,1.04288134833223,0,0,2.58238399944442,0,0,0,0.134168042028996,0,0,5.04255401956322,0.371133826940777,0,0,0,0,0.25
"323",323,0,0,0,1.95400617725242,0,0,1.63628738603918,0,0,1.38333010432733,1.11903068569283,0,0,1.4178375824996,0,0,0,0.0501543630994235,0,0,4.75027623761797,0.597811824316141,0,0,0,0,0.29
"324",324,0,0,0,2.0581283186024,0,0,1.59812725438372,0,0,1.3861711169252,0.310278488444724,0,0,2.22628242081381,0,0,0,0,0,0,4.00531231318863,1.5165945934501,0,0,0,0,0.24
"325",325,0,0,0,2.13033571525531,0,0,1.02718426952801,0,0,1.54581547155943,0.946807803027437,0,0,2.34601748963414,0,0,0,0.0582754000865567,0,0,4.75686093988904,1.5342910897225,0,0,0,0,0.23
"326",326,0,0,0,1.8146344415459,0,0,0.54626476120304,0,0,1.42403451079499,0.363963106284331,0,0,1.70129390068625,0,0,0,0,0,0,3.2074765617549,0.95236624291614,0,0,0,0,0.19
"327",327,0,0,0,2.13889610704701,0,0,0.436807299805305,0,0,0.249608042387921,0.516211813862242,0,0,2.28489323635069,0,0,0,0,0,0,2.85884041745949,2.12434981063831,0,0,0,0,0.18
"328",328,0,0,0,2.25363581068808,0,0,0.911744992609083,0,0,0.325417339993579,1.08007410501133,0,0,1.56970009818649,0,0,0,0.013497652767241,0,0,4.552110239009,2.55136096565644,0,0,0,0,0.22
"329",329,0,0,0,1.61392517842783,0,0,0.293515326439997,0,0,0.147585278005009,1.05445993385886,0,0,0.114550675161266,0,0,0,0,0,0,3.49417060155704,1.59979524142994,0,0,0,0,0.24
"330",330,0,0,0,2.01182189956667,0,0,0.400824262431745,0,0,0.0400644518222918,0.919738459132491,0,0,0.0963580639421476,0,0,0,0,0,0,3.99653829536736,2.66649187221669,0,0,0,0,0.21
"331",331,0,0,0,1.65360712491992,0,0,1.12984991359889,0,0,0,0.061127984076796,0,0,0,0,0,0,0,0,0,3.9707138902785,1.02247180444039,0,0,0,0,0.42
"332",332,0,0,0,0.561668675344745,0,0,1.78213428791065,0,0,1.1489653798948,0.210852292823411,0,0,0,0,0,0,0.128488471993912,0,0,4.93456010769409,1.37273458161239,0,0,0,0,0.29
"333",333,0,0,0,1.21696448560297,0,0,1.2562896517237,0,0,0.152360183821439,1.05684038263658,0,0,0.0146434423184979,0,0,0,0.0263765490475903,0,0,4.59835469157704,1.59082878064919,0,0,0,0,0.31
"334",334,0.017333749648152,0,0,1.01550031694592,0,0,2.20364220932526,0,0,0.108555688279277,0.447422036313437,0,0,0.0887195747913797,0,0,0,0.481420286644429,0,0,5.37833284856184,1.41213360066866,0,0,0,0,0.28
"335",335,0.197945029996932,0,0,1.98848145440133,0,0,2.42967054243151,0,0,0.376598457357694,1.06111569145293,0,0,0.123525810207684,0,0,0,0.739284179179536,0,0,5.68759418640547,0.430208697029621,0,0,0,0,0.23
"336",336,0.0110165509674523,0,0,1.78251420567507,0,0,2.15785449503821,0,0,0.0694852131857284,0.148468414279392,0,0,0.030354061369389,0,0,0,0.276727498900179,0,0,5.2921728012702,0.273074107015151,0,0,0,0,0.42
"337",337,0,0,0,1.09237744022292,0,0,1.47154677426106,0,0,0.0913571694017268,1.01986485279347,0,0,0.0436703249641948,0,0,0,0.0426050994827007,0,0,4.72633245608151,0.251424637640846,0,0,0,0,0.33
"338",338,0,0,0,1.93496003643724,0,0,1.73189759000592,0,0,0.221729800996997,1.09355642355073,0,0,2.02349450983015,0,0,0,0.126620645947504,0,0,4.97965438881102,0.399677392793952,0,0,0,0,0.33
"339",339,0,0,0,1.96191396603765,0,0,0.765981357220746,0,0,0.304450711561869,1.14015513241281,0,0,1.54118815627728,0,0,0,0,0,0,4.29379207973336,1.22066925118456,0,0,0,0,0.24
"340",340,0,0,0,1.80518163783041,0,0,1.39839351884438,0,0,1.26390327945211,0.19346169278421,0,0,2.22855736646505,0,0,0,0.0422723984150849,0,0,4.60783113508035,0.226071130925124,0,0,0,0,0.34
"341",341,0,0,0,1.27154389291901,0,0,1.45626300619585,0,0,1.17670190973494,0.142322169527871,0,0,1.13224221520327,0,0,0,0.0412104819997939,0,0,4.63320289983846,0.188493423082388,0,0,0,0,0.39
"342",342,0,0,0,1.65914396678692,0,0,1.89790954338455,0,0,1.25108401107122,0.256787577108598,0,0,2.26150030355898,0,0,0,0.1879291151253,0,0,5.03386545510835,1.16982546359897,0,0,0,0,0.33
"343",343,0,0,0,1.49632315308321,0,0,2.00111668108013,0,0,1.0993240038698,0.259785473209289,0,0,1.15067316331306,0,0,0,0.330379489475473,0,0,5.21201557790037,1.59703482529748,0,0,0,0,0.35
"344",344,0.021386083151569,0,0,2.40395586000776,0,0,2.30951265081466,0,0,1.49065411567431,1.36003015888687,0,0,2.41820280140636,0,0,0,0.224567617579677,0,0,5.41739977547249,1.62388116755401,0,0,0,0,0.27
"345",345,0,0,0,2.10275589914278,0,0,1.67168075041206,0,0,1.2082396037765,0.172387239154179,0,0,2.31932678718255,0,0,0,0.122650313966016,0,0,4.88001779128548,2.18282487296778,0,0,0,0,0.34
"346",346,0,0,0,1.90200379932292,0,0,0.698181270376893,0,0,0.200812549772449,0.252936958998601,0,0,2.18141152723831,0,0,0,0.0209013986168418,0,0,4.5626279120982,1.89081772168742,0,0,0,0,0.28
"347",347,0,0,0,1.15638237932237,0,0,1.3898657455965,0,0,0.168306966476889,0.200981213362639,0,0,2.19189523714184,0,0,0,0.0258004799545727,0,0,4.54159226769217,1.32317646938814,0,0,0,0,0.28
"348",348,0,0,0,1.92267075720885,0,0,0.343780598837915,0,0,0.122949949421551,0.176884913598994,0,0,1.25189242086085,0,0,0,0,0,0,3.79857266696922,2.09770695160576,0,0,0,0,0.32
"349",349,0,0,0,1.7719572834862,0,0,1.44126304921707,0,0,0.118274933705786,0.226491943190388,0,0,1.60423890246321,0,0,0,0,0,0,3.73170512186748,1.48099702725068,0,0,0,0,0.31
"350",350,0,0,0,1.80780940015548,0,0,0.241303509015159,0,0,0.0545667720489682,0.274186470776297,0,0,0.160493125478559,0,0,0,0,0,0,4.38866254645816,1.28356764639586,0,0,0,0,0.36
"351",351,0,0,0,1.36624581634206,0,0,1.2237646419345,0,0,0,0.0480489449916878,0,0,0,0,0,0,0,0,0,4.04009095859127,1.91030412582493,0,0,0,0,0.39
"352",352,0,0,0,1.45677348317395,0,0,1.96663778125852,0,0,0.872252855849109,1.01341336496988,0,0,0.105671613888069,0,0,0,0.197810194330457,0,0,5.12914644268964,2.3188823988115,0,0,0,0,0.26
"353",353,0.0523035550739949,0,0,1.25305931806738,0,0,2.19374492624846,0,0,1.74552506641317,1.07811582863686,0,0,0.148391649744238,0,0,0,0.433181771358135,0,0,5.41822104327391,1.44530211918519,0,0,0,0,0.2
"354",354,0,0,0,1.45635855929127,0,0,1.84307539984392,0,0,0.0383118299783834,0.132824349251256,0,0,0,0,0,0,0.104344544284165,0,0,4.97667110583693,2.15240371481225,0,0,0,0,0.39
"355",355,0.0535001398183475,0,0,2.18975203863218,0,0,2.37799351449853,0,0,0.194994035895782,0.280481436060077,0,0,0.154796977046112,0,0,0,0.221253024141908,0,0,5.39977747983806,1.58349553073022,0,0,0,0,0.33
"356",356,0,0,0,2.12497488817196,0,0,1.79302802239796,0,0,0.305633708944068,1.04972752244997,0,0,0.324832342573467,0,0,0,0.0894843548005174,0,0,4.91453132138709,0.355415362176999,0,0,0,0,0.31
"357",357,0.131446333008906,0,0,2.14393127469197,0,0,2.42227585301294,0,0.0164419559036561,1.48666401787744,1.21030366106966,0,0,1.62035914314647,0,0,0,0.519402819219358,0,0,5.59490882396462,0.465454906956627,0,0,0,0,0.25
"358",358,0,0,0,2.06769544833516,0,0,1.50845038544464,0,0,0.176145427207369,0.150577819735965,0,0,1.49936080476091,0,0,0,0,0,0,4.49491611610789,0.197090652253614,0,0,0,0,0.38
"359",359,0,0,0,2.00942927537778,0,0,2.00522673032832,0,0,0.265299500769533,0.191030636140829,0,0,2.49906503491479,0,0,0,0.118812352323182,0,0,5.08588849624369,0.255835763602173,0,0,0,0,0.34
"360",360,0,0,0,1.86327535066361,0,0,0.696196106703012,0,0,0.251049838233733,0.364112760694059,0,0,2.30267165648727,0,0,0,0,0,0,4.15075991030081,0.398449012202122,0,0,0,0,0.27
"361",361,0.0750935315624633,0,0,2.14616009504,0,0,2.42097529333531,0,0,1.56812577471564,0.230588270762814,0,0,2.39663497900138,0,0,0,0.455722894625553,0,0,5.49978604864097,0.30039496596558,0,0,0,0,0.25
"362",362,0,0,0,2.35631196636373,0,0,2.24183375566918,0,0,1.15242808591681,0.32511782812606,0,0,1.75952905066583,0,0,0,0.125752735758458,0,0,5.1844855701317,1.33944267455907,0,0,0,0,0.33
"363",363,0,0,0,1.68528301870307,0,0,1.70653144785625,0,0,0.206282726119043,1.05815141711105,0,0,1.40440367170749,0,0,0,0.105770125765869,0,0,4.91538648779735,1.44169357381584,0,0,0,0,0.35
"364",364,0.0200508599778077,0,0,2.43206743083201,0,0,2.29048020626992,0,0,1.22206407187037,0.53027605279098,0,0,3.03223113564421,0,0,0,0.283401657897145,0,0,5.37953308165213,1.62084292296628,0,0,0,0,0.24
"365",365,0,0,0,2.33354697430166,0,0,2.10724447842165,0,0,0.129259406604294,0.333011514536186,0,0,2.54363679042774,0,0,0,0.125246553174937,0,0,5.03915855221285,2.52313190594043,0,0,0,0,0.29
"366",366,0,0,0,2.13318297715781,0,0,1.6239830203299,0,0,0.0789034565417187,0.174125436583808,0,0,2.23659263902719,0,0,0,0.0440440978013324,0,0,4.65915790180091,1.34675126387849,0,0,0,0,0.38
"367",367,0,0,0,1.30505962819632,0,0,1.28246301772642,0,0,0.0704162804831291,0.206693623383497,0,0,1.25846625150111,0,0,0,9.09639171932857e-05,0,0,4.43589628606666,2.21844667923568,0,0,0,0,0.34
"368",368,0,0,0,1.72033775133457,0,0,1.10760668774728,0,0,0,0.105694611938498,0,0,1.2091622403426,0,0,0,0.0379230029008017,0,0,4.58915873291932,1.24693831430305,0,0,0,0,0.44
"369",369,0,0,0,2.14233109619209,0,0,1.83037060051025,0,0,0.0825727071824792,0.27745638781293,0,0,1.29345219508354,0,0,0,0.0687124309102638,0,0,4.87693250090041,2.07804495764408,0,0,0,0,0.46
"370",370,0,0,0,1.7445895980981,0,0,0.63652568721867,0,0,0.102720725603233,1.03279859025994,0,0,0.0764474339333978,0,0,0,0,0,0,4.11383268594493,0.291292757723028,0,0,0,0,0.26
"371",371,0,0,0,2.00211635177652,0,0,1.02630435523111,0,0,0,0.18195425884049,0,0,0.0925719984678069,0,0,0,0.0162829617040394,0,0,4.6383088915312,2.15457121913889,0,0,0,0,0.36
"372",372,0,0,0,1.95033594369716,0,0,1.50019427891092,0,0,0.347751357529499,0.300011817860242,0,0,0.0954388630179439,0,0,0,0,0,0,3.99795887976787,2.87900334537624,0,0,0,0,0.24
"373",373,0,0,0,2.23394052826158,0,0,2.17446943786029,0,0,0.152225675308496,0.313957365781586,0,0,0.227217699002466,0,0,0,0.204965466863842,0,0,5.13169874062414,2.73076059369248,0,0,0,0,0.28
"374",374,0,0,0,1.84806143832911,0,0,1.85429419608525,0,0,0.301829029709658,0.326901576361817,0,0,0.259538381059377,0,0,0,1.02494893026697,0,0,5.23311434710144,1.75825837707517,0,0,0,0,0.25
"375",375,0,0,0,2.02481299549069,0,0,1.9951029259872,0,0,0.135914731594037,1.14381891405385,0,0,0.0569107180178964,0,0,0,0.135519715411988,0,0,5.08483970861928,1.51585051444713,0,0,0,0,0.31
"376",376,0.239088758525627,0,0,2.31466307697817,0,0,2.53679005074261,0,0.190020991626079,2.07124056430692,1.20442965842276,0,0,0.0343285456011757,0,0,0,0.719845327492121,0,0,5.80050116329706,0.128406335810083,0,0,0,0,0.18
"377",377,0.0848067019781133,0,0,2.12176909546898,0,0,2.33202085642973,0,0,0.22559618091744,0.372085778739411,0,0,1.50219003149452,0,0,0,0.57123140914883,0,0,5.4841696768214,0.291568109194571,0,0,0,0,0.3
"378",378,0,0,0,1.44393756273202,0,0,1.84673895927867,0,0,0.068079911267171,0.118873905951788,0,0,1.09934950931287,0,0,0,0.10639769706242,0,0,4.94764073169485,0.189676358167313,0,0,0,0,0.44
"379",379,0,0,0,1.19937271922613,0,0,1.50556457517958,0,0,0.0102278781374983,0.12361775676244,0,0,2.01452361359693,0,0,0,0.0490040069419473,0,0,4.67422169496224,0.187182411478023,0,0,0,0,0.35
"380",380,0,0,0,0.706426218466146,0,0,0.774385302209856,0,0,1.25237232190552,0.127398451117801,0,0,1.63103902753679,0,0,0,0,0,0,4.13838432518089,0.255419936748713,0,0,0,0,0.23
"381",381,0.120783833367464,0,0,2.40884258129024,0,0,2.53815161667929,0,0,0.462109295560234,1.04269596476835,0,0,2.76269974277637,0,0,0,0.551311131066855,0,0,5.65456550957026,0.619742349490285,0,0,0,0,0.2
"382",382,0,0,0,2.20078421895073,0,0,1.78380709308174,0,0,0.236574946402999,1.16803455112133,0,0,2.55438528262252,0,0,0,0.0768440845883864,0,0,4.85684746985384,1.83134160587909,0,0,0,0,0.29
"383",383,0.0467518944679654,0,0,2.12398935673291,0,0,2.28331647733257,0,0,0.0979542944322886,0.416901697059759,0,0,2.39750160738519,0,0,0,0.391557356445724,0,0,5.4082608858471,1.45292963941089,0,0,0,0,0.34
"384",384,0.1346075851175,0,0,2.59639071992986,0,0,2.63096069516057,0,0,0.429643083876261,1.18723473857356,0,0,2.82449329332606,0,0,0,0.546508097000986,0,0,5.66964932239016,2.36332536019031,0,0,0,0,0.24
"385",385,0,0,0,2.40542232068301,0,0,2.19550246113742,0,0,0.34489567717922,1.12683332748532,0,0,1.69167869909667,0,0,0,0.167845743123356,0,0,5.18941990418351,2.71998775908497,0,0,0,0,0.29
"386",386,0,0,0,1.2791822526413,0,0,2.04531203216528,0,0,0.211323130898894,0.327979447135989,0,0,1.9074989566475,0,0,0,0.145701681721944,0,0,5.10345203868152,2.08532808217147,0,0,0,0,0.29
"387",387,0,0,0,0.741978844003161,0,0,1.57680202902663,0,0,0.0607707338740729,0.170446514830737,0,0,1.19185823309523,0,0,0,0.0442554332068329,0,0,4.72043181815959,1.22661327804246,0,0,0,0,0.34
