"","cell_clustering","CD117_ckit","CD11b","CD11c","CD19","CD206_MMR","CD25_IL2R","CD38","CD3e","CD4","CD44","CD45R","CD49b","CD5","CD62L_L_selectin","CD69","CD8a","F4_80","FceR1a","Foxp3","Gata3","IA_IE_MHC_class_II","IgM","Ly6C","Ly6G","ROR_gamma_t","Tbet","proportion"
"323",323,0,0,0,0.657702255578948,0,0,0.541421080924785,0,0,0.257720878718103,0.655471411443925,0,0,0.418811922521373,0,0,0,0.0324418128103661,0,0,0.767506305420614,0.189845494104646,0,0,0,0,0.29
"324",324,0,0,0,0.692748903854074,0,0,0.528794509391319,0,0,0.258250172673959,0.181745399265465,0,0,0.65761666374564,0,0,0,0,0,0,0.647141829607073,0.481620868371631,0,0,0,0,0.24
"325",325,0,0,0,0.717053314045284,0,0,0.339878692619507,0,0,0.287992663804609,0.554591983000247,0,0,0.692984942161185,0,0,0,0.0376948186403945,0,0,0.768570201552031,0.487240697123929,0,0,0,0,0.23
"326",326,0,0,0,0.610790886513051,0,0,0.180750190953674,0,0,0.265304300324941,0.213191125176339,0,0,0.502541460400665,0,0,0,0,0,0,0.518234806249956,0.302440387762196,0,0,0,0,0.19
"327",327,0,0,0,0.719934670847317,0,0,0.144532483984303,0,0,0.0465031475987445,0.302370695068848,0,0,0.674929583531749,0,0,0,0,0,0,0.461905358095918,0.6746240590224,0,0,0,0,0.18
"328",328,0,0,0,0.758555102434339,0,0,0.301681699460555,0,0,0.0606267748752818,0.63265262260211,0,0,0.463670256747238,0,0,0,0.00873081218449738,0,0,0.735488450911878,0.810228843697489,0,0,0,0,0.22
"329",329,0,0,0,0.543233814992446,0,0,0.0971194832063132,0,0,0.0274958286632547,0.617649140451948,0,0,0.0338368717845896,0,0,0,0,0,0,0.56455621415717,0.508042674503733,0,0,0,0,0.24
"330",330,0,0,0,0.677162547678676,0,0,0.132626277803182,0,0,0.0074641950585042,0.538736134473006,0,0,0.0284629964025232,0,0,0,0,0,0,0.645724203838624,0.846790656217089,0,0,0,0,0.21
"331",331,0,0,0,0.556590428711194,0,0,0.373849096877924,0,0,0,0.0358056722785326,0,0,0,0,0,0,0,0,0,0.641551732018464,0.324703622488743,0,0,0,0,0.42
"332",332,0,0,0,0.189053012709364,0,0,0.589679466300429,0,0,0.214057632662565,0.123506577388965,0,0,0,0,0,0,0.083111392491481,0,0,0.797281212225119,0.435935631114116,0,0,0,0,0.29
"333",333,0,0,0,0.409620141665064,0,0,0.415685965065907,0,0,0.0283854159851505,0.61904348659469,0,0,0.00432549419301536,0,0,0,0.0170613883599531,0,0,0.742960207744801,0.505195219655816,0,0,0,0,0.31
"334",334,0.00775711526178452,0,0,0.341808975207856,0,0,0.729149632958053,0,0,0.0202244332612049,0.262077132828496,0,0,0.0262066799062769,0,0,0,0.311401558254677,0,0,0.868981963876686,0.448447471689588,0,0,0,0,0.28
"335",335,0.0885833962270993,0,0,0.669306347626614,0,0,0.803938759534555,0,0,0.0701620568008263,0.621547745628904,0,0,0.0364880171696995,0,0,0,0.478198056409639,0,0,0.918949589956643,0.13662021949655,0,0,0,0,0.23
"336",336,0.00493007326034399,0,0,0.599979481806194,0,0,0.713999217466325,0,0,0.0129454207236014,0.0869652658383552,0,0,0.00896621937192103,0,0,0,0.178998219975473,0,0,0.855061009333455,0.0867194101300692,0,0,0,0,0.42
"337",337,0,0,0,0.367685176609018,0,0,0.48691107194829,0,0,0.0170202686269599,0.597385096842719,0,0,0.012899681163158,0,0,0,0.027558652463492,0,0,0.763637687600177,0.0798442463355592,0,0,0,0,0.33
"338",338,0,0,0,0.651291482716484,0,0,0.573056953950988,0,0,0.0413093006305417,0.640549880894977,0,0,0.597715589101088,0,0,0,0.0819032092106017,0,0,0.804567134846118,0.126924475279864,0,0,0,0,0.33
"339",339,0,0,0,0.660363951627422,0,0,0.253450865619983,0,0,0.0567205937791913,0.667845040768436,0,0,0.455248176987748,0,0,0,0,0,0,0.693751758953071,0.387644652888181,0,0,0,0,0.24
"340",340,0,0,0,0.60760915126697,0,0,0.462705840667533,0,0,0.235471101782669,0.113320046045998,0,0,0.658288654933904,0,0,0,0.0273434483398546,0,0,0.744491325047865,0.0717928013591439,0,0,0,0,0.34
"341",341,0,0,0,0.42799111700681,0,0,0.481853919826315,0,0,0.219225078105002,0.0833651074388874,0,0,0.334450535634095,0,0,0,0.0266565590756678,0,0,0.748590663372084,0.0598593496899922,0,0,0,0,0.39
"342",342,0,0,0,0.558454083712445,0,0,0.62798762933941,0,0,0.233082812030779,0.150413136798324,0,0,0.668019596607409,0,0,0,0.121559936120149,0,0,0.813326064458944,0.371498327934874,0,0,0,0,0.33
"343",343,0,0,0,0.50364994968524,0,0,0.662137205096731,0,0,0.204809211761496,0.152169152262069,0,0,0.339894812825663,0,0,0,0.213702435672457,0,0,0.842109936325498,0.507166056572662,0,0,0,0,0.35
"344",344,0.00957059582445943,0,0,0.80915158296098,0,0,0.764180452946177,0,0,0.277715844796967,0.796636677840469,0,0,0.714307602509791,0,0,0,0.145259159175196,0,0,0.875294041582796,0.515691577318967,0,0,0,0,0.27
"345",345,0,0,0,0.707770176930964,0,0,0.553132173829261,0,0,0.225100698244915,0.100975700137617,0,0,0.685100834316134,0,0,0,0.0793350424753745,0,0,0.78846876224077,0.693193827382932,0,0,0,0,0.34
"346",346,0,0,0,0.640198686932201,0,0,0.231016911402045,0,0,0.0374123187394556,0.148157640036921,0,0,0.644362349263105,0,0,0,0.0135198459216446,0,0,0.737187800593984,0.600461901278384,0,0,0,0,0.28
"347",347,0,0,0,0.38922870769094,0,0,0.459884138166404,0,0,0.0313563762973949,0.11772459976373,0,0,0.647459109254552,0,0,0,0.0166887642346209,0,0,0.733789053044871,0.420197594629361,0,0,0,0,0.28
"348",348,0,0,0,0.647155013363391,0,0,0.113751450394263,0,0,0.0229061515426766,0.103610209677212,0,0,0.369793746506797,0,0,0,0,0,0,0.613738723320902,0.666163157896563,0,0,0,0,0.32
"349",349,0,0,0,0.596426109449226,0,0,0.476890676211183,0,0,0.0220351742144751,0.132667491233061,0,0,0.473872598115015,0,0,0,0,0,0,0.602934875307356,0.470316244961441,0,0,0,0,0.31
"350",350,0,0,0,0.608493634247853,0,0,0.0798434356926604,0,0,0.0101660452536085,0.16060452612816,0,0,0.0474077110543501,0,0,0,0,0,0,0.709080063617305,0.407619127181891,0,0,0,0,0.36
"351",351,0,0,0,0.459866998141732,0,0,0.404923964388396,0,0,0,0.0281446346331366,0,0,0,0,0,0,0,0,0,0.652761045902144,0.606650146260055,0,0,0,0,0.39
"352",352,0,0,0,0.490337859166007,0,0,0.650728693749773,0,0,0.162504793158622,0.593606142535471,0,0,0.0312141054198716,0,0,0,0.127951406415618,0,0,0.828720697338655,0.736401250136746,0,0,0,0,0.26
"353",353,0.0234066323528175,0,0,0.421769362585117,0,0,0.725874781762978,0,0,0.32519949687586,0.63150556363797,0,0,0.0438330827752057,0,0,0,0.280198991090866,0,0,0.875426734543057,0.458980708956505,0,0,0,0,0.2
"354",354,0,0,0,0.490198199232119,0,0,0.609843896447099,0,0,0.00713767339873576,0.0778017661096914,0,0,0,0,0,0,0.0674941513411168,0,0,0.804085123194809,0.683533061960838,0,0,0,0,0.39
"355",355,0.0239421221326312,0,0,0.737052355173252,0,0,0.786839665230477,0,0,0.0363283023471012,0.16429179747139,0,0,0.0457251383073685,0,0,0,0.143115149896534,0,0,0.872446791793762,0.502866419191133,0,0,0,0,0.33
"356",356,0,0,0,0.7152489041588,0,0,0.593284027181206,0,0,0.0569409917333077,0.614877133906127,0,0,0.0959515106451578,0,0,0,0.0578819968691445,0,0,0.794045143623717,0.112868301195046,0,0,0,0,0.31
"357",357,0.0588242230669173,0,0,0.721629466470721,0,0,0.801491976180807,0,0.00366442778834537,0.276972470885589,0.708934490483523,0,0,0.478634320526237,0,0,0,0.335970152803805,0,0,0.903974334511453,0.147813263639769,0,0,0,0,0.25
"358",358,0,0,0,0.695969120288345,0,0,0.499121881142027,0,0,0.0328167182511608,0.0882008485525784,0,0,0.442892887694552,0,0,0,0,0,0,0.726247546222591,0.0625895486481834,0,0,0,0,0.38
"359",359,0,0,0,0.676357210242129,0,0,0.663497154043107,0,0,0.049426539802693,0.111896056382703,0,0,0.738193319670241,0,0,0,0.0768524980765281,0,0,0.821731472923895,0.0812450757498047,0,0,0,0,0.34
"360",360,0,0,0,0.627163012667282,0,0,0.230360052789496,0,0,0.046771760918987,0.21327878513815,0,0,0.680181111921671,0,0,0,0,0,0,0.670641925666297,0.126534381757256,0,0,0,0,0.27
"361",361,0.0336054916892482,0,0,0.72237966889446,0,0,0.801061641978833,0,0,0.292149177796389,0.135066912133635,0,0,0.707936730925118,0,0,0,0.294779475347585,0,0,0.888605264125217,0.0953956218673342,0,0,0,0,0.25
"362",362,0,0,0,0.793115043937187,0,0,0.741786599104793,0,0,0.214702751015692,0.190437531706676,0,0,0.519743413164726,0,0,0,0.0813418107968002,0,0,0.837661888781777,0.425363209681245,0,0,0,0,0.33
"363",363,0,0,0,0.567252271560613,0,0,0.564663707007484,0,0,0.0384314382181521,0.619811424085963,0,0,0.414843709183492,0,0,0,0.0684162734600582,0,0,0.794183313611992,0.457834752903482,0,0,0,0,0.35
"364",364,0.00897306324960906,0,0,0.818613704296224,0,0,0.75788292429322,0,0,0.227676261412243,0.310608812807145,0,0,0.89568408054854,0,0,0,0.183315328268065,0,0,0.869175886591638,0.514726730152172,0,0,0,0,0.24
"365",365,0,0,0,0.785452536621823,0,0,0.697253179981744,0,0,0.0240816329728024,0.195061252788585,0,0,0.751359272418947,0,0,0,0.0810143920119201,0,0,0.814181274808762,0.80126421708438,0,0,0,0,0.29
"366",366,0,0,0,0.718011678761476,0,0,0.537349764944933,0,0,0.0147000835810739,0.101993848019648,0,0,0.660662176408625,0,0,0,0.0284894531197567,0,0,0.752784235843857,0.427684178745618,0,0,0,0,0.38
"367",367,0,0,0,0.439272235227362,0,0,0.424346309351109,0,0,0.0131188829227404,0.121070639784787,0,0,0.371735575869175,0,0,0,5.88390359624791e-05,0,0,0.716711660426567,0.704506148646509,0,0,0,0,0.34
"368",368,0,0,0,0.579051403512627,0,0,0.366489172523201,0,0,0,0.0619105421818271,0,0,0.357171772542064,0,0,0,0.0245300884167527,0,0,0.741474408624679,0.39598684865037,0,0,0,0,0.44
"369",369,0,0,0,0.721090859673591,0,0,0.605640083445266,0,0,0.0153836821642433,0.162519877657577,0,0,0.382069996732211,0,0,0,0.0444459002882166,0,0,0.787970269162442,0.659919151326422,0,0,0,0,0.46
"370",370,0,0,0,0.587214373775473,0,0,0.210616074260974,0,0,0.0191373523804714,0.60496102417052,0,0,0.022581639231926,0,0,0,0,0,0,0.664675561581957,0.092505058062867,0,0,0,0,0.26
"371",371,0,0,0,0.673895740875544,0,0,0.339587543183404,0,0,0,0.106579574970786,0,0,0.0273446388560227,0,0,0,0.01053245945031,0,0,0.74941564293613,0.684221390483507,0,0,0,0,0.36
"372",372,0,0,0,0.656466885437389,0,0,0.496390068771013,0,0,0.0647877069670919,0.175731704426816,0,0,0.0281914756648866,0,0,0,0,0,0,0.645953728908374,0.91427735350855,0,0,0,0,0.24
"373",373,0,0,0,0.751925833895183,0,0,0.719496833825763,0,0,0.0283603564190771,0.183900298993732,0,0,0.0671173359520764,0,0,0,0.132579717848365,0,0,0.829133074358444,0.867200301339117,0,0,0,0,0.28
"374",374,0,0,0,0.622042136093263,0,0,0.613556015014706,0,0,0.0562321621687191,0.191482360940315,0,0,0.0766644710799188,0,0,0,0.662977242278812,0,0,0.845518883003209,0.558365386534987,0,0,0,0,0.25
"375",375,0,0,0,0.681535242704485,0,0,0.660147350618473,0,0,0.0253215511956082,0.669991098203835,0,0,0.016810731722266,0,0,0,0.0876594770188663,0,0,0.821562019385929,0.481384573202772,0,0,0,0,0.31
"376",376,0.106995837330441,0,0,0.779096373571592,0,0,0.839382875569887,0,0.0423500832968849,0.385881819964679,0.705493797699121,0,0,0.0101402335204322,0,0,0,0.465624243311036,0,0,0.937192069415843,0.0407776549015545,0,0,0,0,0.18
"377",377,0.0379522824299109,0,0,0.714169860951969,0,0,0.771628054826974,0,0,0.0420296253219783,0.217948974667778,0,0,0.443728606751643,0,0,0,0.369494921314652,0,0,0.886082113209404,0.0925925006895286,0,0,0,0,0.3
"378",378,0,0,0,0.486017394919084,0,0,0.611056109122036,0,0,0.0126836063929641,0.0696303040785954,0,0,0.324734431645228,0,0,0,0.068822211234355,0,0,0.799394660137878,0.0602350112051323,0,0,0,0,0.44
"379",379,0,0,0,0.403698899163192,0,0,0.498167013111884,0,0,0.00190550161004376,0.0724090112456935,0,0,0.595065695809676,0,0,0,0.0316977172457964,0,0,0.755218106140349,0.0594430152588485,0,0,0,0,0.35
"380",380,0,0,0,0.237777199833934,0,0,0.256231595349282,0,0,0.233322830374367,0.0746235502186011,0,0,0.481789028067512,0,0,0,0,0,0,0.66864239150498,0.0811130227337117,0,0,0,0,0.23
"381",381,0.0540525931324665,0,0,0.81079641277129,0,0,0.839833395758138,0,0,0.0860931265379348,0.610758404100813,0,0,0.816067795707344,0,0,0,0.356609702706955,0,0,0.913613117620578,0.196809912034021,0,0,0,0,0.2
"382",382,0,0,0,0.740765695470707,0,0,0.590232970526906,0,0,0.0440750207625367,0.684175390029404,0,0,0.754534245868563,0,0,0,0.0497057734111476,0,0,0.784725113049049,0.581574231055442,0,0,0,0,0.29
"383",383,0.0209221802239112,0,0,0.714917182459065,0,0,0.75551256203424,0,0,0.0182493439247294,0.244199866276176,0,0,0.708192722375773,0,0,0,0.253274683942302,0,0,0.873817463156369,0.461402960051484,0,0,0,0,0.34
"384",384,0.0602389312215684,0,0,0.873923559066373,0,0,0.870542421580673,0,0,0.080044519211551,0.695421885885338,0,0,0.834320856582985,0,0,0,0.353502911543486,0,0,0.916050222510895,0.750514881917259,0,0,0,0,0.24
"385",385,0,0,0,0.809645181448568,0,0,0.726456321685282,0,0,0.0642556803402517,0.66004180320717,0,0,0.499701247168298,0,0,0,0.10856922195643,0,0,0.838459133469954,0.863779201210644,0,0,0,0,0.29
"386",386,0,0,0,0.430562125469708,0,0,0.676760733310988,0,0,0.039370489240677,0.192113722963479,0,0,0.563451917978256,0,0,0,0.0942455729167292,0,0,0.824569229907333,0.662232033605241,0,0,0,0,0.29
"387",387,0,0,0,0.24974391840405,0,0,0.521738336580656,0,0,0.0113218724044077,0.0998389222746196,0,0,0.3520603799312,0,0,0,0.0286261531642146,0,0,0.762684316346688,0.389532281519648,0,0,0,0,0.34
"388",388,0,0,0,0.635020254323727,0,0,0.674207200066871,0,0,0,0.0821766327576579,0,0,0.395853178030293,0,0,0,0.135637531498931,0,0,0.820623728484794,0.371854813791078,0,0,0,0,0.41
"389",389,0,0,0,0.73307419380508,0,0,0.514742032976372,0,0,0.0254293858213072,0.180597338789427,0,0,0.598608573770095,0,0,0,0,0,0,0.679509250880418,0.833890296414529,0,0,0,0,0.25
"390",390,0,0,0,0.703314782788313,0,0,0.618454140346682,0,0,0.0221965124822186,0.126420857502117,0,0,0.0315558111443835,0,0,0,0,0,0,0.699942470136085,0.541154222469277,0,0,0,0,0.34
"391",391,0,0,0,0.720177904470204,0,0,0.381673058518791,0,0,0.0224629132334553,0.596238557228675,0,0,0.0537669639462876,0,0,0,0,0,0,0.688711061032908,0.502907813817164,0,0,0,0,0.27
"392",392,0,0,0,0.765156053940915,0,0,0.569373324534031,0,0,0.0440582142931305,0.692163789292392,0,0,0.0440215275457988,0,0,0,0.0181872039471152,0,0,0.753939439802097,0.805396951172069,0,0,0,0,0.26
"393",393,0,0,0,0.845050807197478,0,0,0.77441121929751,0,0,0.268263855080002,0.683448668101603,0,0,0.0772100434734739,0,0,0,0.13373474400645,0,0,0.846639488537898,0.937920068972349,0,0,0,0,0.23
"394",394,0.0421051467318185,0,0,0.722465505895144,0,0,0.80481417540198,0,0,0.0481219345445662,0.244348859229441,0,0,0.494559652908954,0,0,0,0.515827115565312,0,0,0.899897905543277,0.721162788752825,0,0,0,0,0.26
"395",395,0.0848386709186037,0,0,0.780213851588643,0,0,0.851369462387353,0,0,0.0666830228899541,0.692525498848642,0,0,0.0508655030306605,0,0,0,0.427927889986526,0,0,0.922007822199296,0.723832334630068,0,0,0,0,0.22
"396",396,0.0262585284328058,0,0,0.78529839266887,0,0,0.789420358451822,0,0,0.0829861952473046,0.731885595069417,0,0,0.449808027638594,0,0,0,0.303147793521196,0,0,0.889162831650063,0.493393257166086,0,0,0,0,0.28
"397",397,0,0,0,0.652793048341889,0,0,0.68792372386694,0,0,0.266378290916106,0.112283997372302,0,0,0.402379386510662,0,0,0,0.1257253142125,0,0,0.82118772732897,0.0518519493215714,0,0,0,0,0.39
"398",398,0.0305416410904256,0,0,0.351563913695761,0,0,0.729282625071731,0,0,0.0714578430510374,0.279760052305196,0,0,0.537105853736972,0,0,0,0.261886207813337,0,0,0.870587599427246,0.124436235472665,0,0,0,0,0.26
"399",399,0,0,0,0.310557941844285,0,0,0.648748536276968,0,0,0.303264911596353,0.295192380544541,0,0,0.512430940377875,0,0,0,0.184892988084641,0,0,0.837948059222014,0.0946171438077778,0,0,0,0,0.25
"400",400,0,0,0,0.1325030818347,0,0,0.448615046816882,0,0,0.0183738329189957,0.0281468412607819,0,0,0.357475034861859,0,0,0,0.0227809346403372,0,0,0.736858336385999,0.0299365891078424,0,0,0,0,0.34
